805,3.78,Basal
794,-0.48,Basal
793,-3.67,Basal
788,-7.98,Basal
792,-8.5,Basal
801,-4.16,Basal
805,0.7,Basal
808,5.24,Basal
816,11.79,Basal
816,15.53,Basal
811,14.9,Basal
805,11.03,Basal
798,4.75,Basal
791,-2.83,Basal
795,-5.64,Basal
804,-2.87,Basal
808,0.94,Basal
810,4.3,Basal
815,8.7,Basal
811,9.24,Basal
810,8.75,Basal
807,6.65,Basal
794,-1.22,Basal
783,-11.52,Basal
779,-19.58,Basal
783,-22.05,Basal
790,-19.4,Basal
804,-10.2,Basal
809,-1.51,Basal
806,2.66,Basal
802,3.3,Basal
794,-0.28,Basal
